unit_number;time_cycle;setting_1;setting_2;setting_3;sensor_2;sensor_3;sensor_4;sensor_7;sensor_8;sensor_9;sensor_13;sensor_14;sensor_20;Degradation Classification;RUL
95;9;4,42529E+15;5;0;3,28313E+16;4,00698E+15;3,54153E+15;8,19646E+15;1,36364E+15;2,4199E+16;7,35294E+15;2,64166E+16;6,58915E+15;0;257
95;10;7,29885E+15;1,66667E+16;0;2,28916E+16;2,13865E+15;1,80115E+16;7,71337E+15;7,57576E+15;2,58638E+15;1,17647E+16;2,61534E+15;7,2093E+14;0;257
95;11;2,75862E+16;8,33333E+15;0;2,89157E+15;1,99041E+16;1,62897E+16;7,05314E+15;1,51515E+15;1,96401E+15;1,47059E+16;2,82124E+15;8,13953E+15;0;257
95;12;4,65517E+16;6,66667E+15;0;4,6988E+16;2,19533E+16;2,14551E+15;7,06924E+15;1,36364E+15;2,13991E+16;1,76471E+16;2,54877E+15;4,4186E+15;0;257
95;13;5,34483E+15;75;0;2,25904E+15;1,76586E+16;2,51688E+16;7,79388E+15;1,51515E+15;2,32253E+16;1,02941E+16;2,58334E+15;7,36434E+15;0;257
95;14;4,02299E+16;25;0;2,04819E+15;2,58339E+15;1,9497E+16;8,13205E+15;1,51515E+16;2,36785E+16;1,17647E+16;2,6592E+15;7,67442E+15;0;257
95;15;3,90805E+15;6,66667E+15;0;2,71084E+16;3,32679E+16;1,94294E+16;7,56844E+15;1,21212E+16;2,16369E+14;1,17647E+16;2,78667E+15;7,5969E+14;0;257
95;16;5,8046E+15;75;0;3,34337E+15;4,77654E+15;3,12458E+15;7,85829E+15;2,12121E+15;2,11478E+16;1,61765E+15;2,75983E+15;6,82171E+15;0;257
95;17;6,32184E+14;25;0;2,62048E+15;2,08415E+15;2,51857E+15;6,90821E+14;1,51515E+15;2,14664E+15;1,32353E+15;2,7846E+16;7,51938E+15;0;257
95;18;8,10345E+14;1,66667E+16;0;2,59036E+16;1,51079E+16;2,97941E+15;8,53462E+15;1,51515E+15;2,06587E+16;1,17647E+16;2,45485E+16;6,97674E+15;0;257
95;19;7,12644E+15;3,33333E+15;0;2,37952E+16;3,74755E+15;1,05165E+16;7,79388E+15;1,36364E+15;1,86664E+16;1,47059E+16;2,60708E+16;5,81395E+15;0;257
95;20;6,6092E+15;6,66667E+15;0;3,73494E+15;2,67277E+15;2,20966E+15;7,16586E+15;1,9697E+16;1,97478E+16;1,47059E+16;2,58283E+15;7,9845E+15;0;257
95;21;5,22989E+15;6,66667E+15;0;2,74096E+16;4,87029E+16;1,70155E+16;7,98712E+15;1,9697E+16;1,92228E+16;1,17647E+16;2,48529E+16;7,13178E+15;0;257
95;22;7,87356E+15;4,16667E+16;0;1,89759E+16;2,42642E+16;1,61377E+16;7,56844E+15;1,36364E+15;2,12824E+15;1,76471E+16;2,75777E+16;6,89922E+15;0;257
95;23;3,7931E+15;5,83333E+15;0;1,77711E+15;8,7203E+15;2,51182E+15;7,64895E+15;4,54545E+16;2,16952E+16;1,32353E+15;2,80782E+15;6,27907E+15;0;257
95;24;7,01149E+15;6,66667E+15;0;2,31928E+16;3,20035E+16;2,71101E+16;8,77617E+15;1,06061E+16;2,22113E+16;1,76471E+16;2,44607E+16;7,13178E+15;0;257
95;25;2,24138E+16;8,33333E+15;0;3,58434E+15;2,73599E+16;2,60804E+15;7,61675E+15;7,57576E+15;1,88594E+15;1,76471E+16;2,57096E+16;7,05426E+15;0;257
95;26;2,52874E+15;25;0;3,07229E+15;3,36603E+16;2,42741E+16;7,05314E+15;1,66667E+16;2,37458E+16;2,05882E+16;2,57147E+16;7,36434E+15;1;257
95;27;6,09195E+15;75;0;3,31325E+15;2,43514E+16;1,98515E+15;7,3591E+15;2,42424E+16;1,776E+16;25;2,48839E+16;7,2093E+14;1;256
95;28;4,71264E+16;4,16667E+16;0;3,49398E+16;3,0521E+15;1,60533E+15;7,47182E+15;1,81818E+16;2,42978E+15;2,35294E+16;2,76757E+16;6,89922E+15;1;255
95;29;4,5977E+16;5;0;2,6506E+16;2,75125E+16;2,66712E+14;8,11594E+15;6,06061E+16;2,60433E+15;2,05882E+16;2,56012E+16;6,82171E+15;1;254
95;30;6,95402E+15;1,66667E+16;0;1,92771E+15;3,18291E+14;2,05942E+16;7,55233E+14;1,51515E+15;2,01651E+15;1,47059E+16;2,61276E+15;7,2093E+14;1;253
95;31;3,96552E+16;75;0;3,28313E+16;4,24678E+15;2,96421E+15;7,52013E+15;1,51515E+15;2,03491E+16;8,82353E+15;2,87027E+16;6,51163E+14;1;252
95;32;2,75862E+16;5,83333E+15;0;1,53614E+15;2,44822E+15;3,45375E+15;7,55233E+14;7,57576E+15;1,95818E+16;1,91176E+15;2,30416E+16;5,96899E+15;1;251
95;33;5,91954E+15;1,66667E+16;0;1,0241E+15;4,27077E+16;2,84267E+15;6,8438E+15;1,9697E+16;2,08292E+16;1,76471E+16;2,78718E+15;7,51938E+15;1;250
95;34;4,13793E+16;5;0;2,13855E+16;3,91541E+16;3,47232E+16;7,77778E+15;1,81818E+16;2,26869E+16;2,20588E+15;2,71855E+16;6,43411E+15;1;249
95;35;5,86207E+15;9,16667E+15;0;3,58434E+15;2,98452E+15;3,28325E+16;8,4058E+15;1,81818E+16;2,05286E+16;1,32353E+15;2,41201E+15;7,05426E+15;1;248
95;36;3,21839E+15;1,66667E+16;0;2,5E+16;4,13996E+16;2,82411E+16;8,19646E+15;2,27273E+16;2,09279E+14;1,76471E+16;2,42853E+16;6,20155E+15;1;247
95;37;3,56322E+15;6,66667E+15;0;2,25904E+15;2,66841E+15;3,3896E+16;7,63285E+15;1,9697E+16;2,13811E+16;1,17647E+16;2,64217E+16;6,20155E+15;1;246
95;38;5,4023E+15;8,33333E+15;0;1,62651E+16;3,93939E+16;1,83491E+16;8,50242E+15;1,51515E+15;2,00933E+16;2,64706E+16;2,67262E+16;7,05426E+15;1;245
95;39;3,56322E+15;1,66667E+16;0;2,22892E+16;2,31524E+16;2,63504E+15;6,8438E+15;1,81818E+16;2,07215E+16;1,17647E+16;2,63908E+15;7,67442E+15;1;244
95;40;6,37931E+15;3,33333E+15;0;4,12651E+15;1,8923E+16;2,6131E+15;6,61836E+15;1,21212E+16;1,96087E+16;2,05882E+16;2,42491E+16;7,13178E+15;1;243
95;41;6,14943E+15;25;0;1,14458E+16;3,14585E+16;3,72046E+15;6,71498E+15;1,36364E+15;1,77421E+15;1,61765E+15;2,71339E+16;6,89922E+15;1;242
95;42;4,08046E+16;4,16667E+16;0;3,37349E+16;4,18792E+15;2,65699E+15;6,65056E+15;1,66667E+16;2,25568E+16;1,91176E+15;2,41511E+16;5,81395E+15;1;241
95;43;4,5977E+16;1,66667E+16;0;2,46988E+16;2,89732E+15;2,98616E+16;7,98712E+15;1,51515E+15;2,01292E+16;1,76471E+16;2,58747E+15;6,35659E+15;1;240
95;44;4,71264E+16;1,66667E+16;0;2,25904E+15;3,62982E+16;2,57427E+15;6,08696E+15;1,36364E+15;1,94876E+16;2,64706E+16;2,91465E+16;6,89922E+15;1;239
95;45;5,8046E+15;75;0;3,28313E+16;2,79486E+15;2,71438E+15;7,93881E+15;1,36364E+15;2,26779E+16;1,76471E+16;2,59521E+16;6,58915E+15;1;238
95;46;4,25287E+16;5,83333E+15;0;2,43976E+15;1,49989E+16;2,90682E+16;8,21256E+15;1,81818E+16;2,09414E+15;1,61765E+15;2,5209E+16;6,89922E+15;1;237
95;47;3,85057E+15;25;0;3,58434E+15;1,41923E+15;2,95577E+15;7,343E+15;4,54545E+16;1,92991E+14;1,91176E+15;2,77841E+16;6,04651E+15;1;236
95;48;5,34483E+15;6,66667E+15;0;3,04217E+16;2,72945E+14;3,81668E+16;7,82609E+15;7,57576E+15;2,31132E+16;2,20588E+15;2,57973E+15;5,65891E+15;1;235
95;49;6,6092E+15;3,33333E+15;0;2,31928E+16;3,44234E+15;2,65868E+15;7,40741E+15;1,06061E+16;1,77107E+16;1,76471E+16;2,42646E+15;5,50388E+14;1;234
95;50;5,22989E+15;8,33333E+15;0;2,74096E+16;4,83322E+15;1,62221E+15;6,68277E+15;1,51515E+15;1,7612E+16;2,20588E+15;2,73248E+16;6,58915E+15;1;233
95;51;6,26437E+15;1,66667E+16;0;3,07229E+15;3,67779E+15;2,55402E+16;8,48631E+15;7,57576E+15;2,08517E+15;2,05882E+16;2,49871E+16;6,27907E+15;1;232
95;52;2,93103E+16;3,33333E+15;0;3,58434E+15;3,74755E+15;3,20392E+16;6,8438E+15;1,36364E+15;2,12779E+14;1,17647E+16;2,62617E+16;7,13178E+15;1;231
95;53;7,12644E+15;25;0;2,89157E+15;3,73447E+16;2,69919E+16;7,53623E+15;1,9697E+16;2,05465E+16;2,35294E+16;2,85994E+16;6,58915E+15;1;230
95;54;2,47126E+16;75;0;7,53012E+15;3,51646E+16;2,85618E+16;7,31079E+15;1,66667E+16;1,87607E+16;2,35294E+16;2,79853E+16;6,43411E+15;1;229
95;55;5,68966E+15;8,33333E+15;0;1,86747E+15;3,94593E+16;1,90749E+15;7,55233E+14;1,66667E+16;1,85094E+14;1,76471E+16;2,3021E+16;6,27907E+15;1;228
95;56;6,14943E+15;5,83333E+15;0;3,37349E+16;1,78766E+16;2,84099E+16;6,94042E+15;1,51515E+15;2,1076E+16;1,61765E+15;2,58644E+16;8,21705E+15;1;227
95;57;5,97701E+15;75;0;2,10843E+15;1,7615E+16;2,42235E+15;7,74557E+15;1,51515E+15;2,21709E+16;1,02941E+16;2,5111E+16;6,74419E+15;1;226
95;58;4,42529E+15;75;0;2,74096E+16;3,93503E+16;4,96286E+15;7,29469E+15;9,09091E+15;2,06004E+16;2,05882E+16;2,59831E+15;6,66667E+15;1;225
95;59;6,95402E+15;5;0;1,71687E+16;2,76651E+16;1,93282E+16;6,69887E+15;9,09091E+15;2,31042E+14;2,05882E+16;2,66333E+15;7,2093E+14;1;224
95;60;5,05747E+15;25;0;2,5E+16;3,66906E+15;2,08474E+16;7,31079E+15;9,09091E+15;2,39388E+16;1,32353E+15;2,59986E+15;7,82946E+15;1;223
95;61;3,62069E+15;25;0;3,10241E+16;3,5775E+14;3,43518E+14;7,11755E+15;2,57576E+16;2,38311E+16;2,05882E+16;2,3924E+16;6,43411E+15;1;222
95;62;2,58621E+15;6,66667E+15;0;1,71687E+16;1,1598E+16;2,97941E+15;6,8438E+15;2,27273E+16;2,01876E+16;1,47059E+16;2,48426E+16;5,73643E+15;1;221
95;63;3,44828E+15;3,33333E+15;0;3,37349E+16;1,11402E+15;2,93889E+15;7,3591E+15;1,51515E+15;2,32119E+16;1,32353E+15;2,59624E+16;6,82171E+15;1;220
95;64;4,25287E+16;5;0;2,71084E+15;3,04556E+16;1,6813E+16;8,38969E+15;1,06061E+16;2,48362E+15;1,76471E+16;2,85169E+15;7,05426E+15;1;219
95;65;6,83908E+15;8,33333E+15;0;3,46386E+15;2,39154E+16;3,06381E+14;9,32367E+15;9,09091E+15;2,11568E+16;1,02941E+16;2,67933E+15;6,04651E+15;1;218
95;66;3,62069E+15;6,66667E+15;0;2,3494E+16;1,81382E+15;2,9659E+16;8,30918E+15;1,21212E+16;1,96985E+16;1,61765E+15;2,6303E+15;5,50388E+14;1;217
95;67;3,85057E+15;8,33333E+15;0;2,92169E+16;3,25485E+16;2,10331E+16;7,08535E+15;1,06061E+16;2,41856E+16;2,05882E+16;2,40737E+16;5,89147E+15;1;216
95;68;4,25287E+16;3,33333E+15;0;1,62651E+16;1,87922E+15;3,58373E+16;7,3913E+15;1,66667E+16;2,06408E+16;2,05882E+16;2,46104E+16;7,2093E+14;1;215
95;69;6,6092E+15;4,16667E+16;0;3,85542E+15;2,29126E+16;2,58103E+16;7,3752E+14;1,51515E+15;2,13452E+16;1,76471E+16;2,41408E+16;7,13178E+15;1;214
95;70;6,26437E+15;6,66667E+15;0;3,31325E+15;2,98888E+14;2,26536E+16;8,27697E+15;1,36364E+15;1,96581E+16;1,17647E+16;2,78976E+16;6,51163E+14;1;213
95;71;3,62069E+15;5;0;1,83735E+16;3,85001E+16;2,63504E+15;8,05153E+15;1,81818E+16;1,94965E+16;1,61765E+15;2,55548E+16;7,13178E+15;1;212
95;72;4,65517E+16;5,83333E+15;0;1,65663E+15;2,56377E+15;2,93889E+15;7,29469E+15;2,27273E+16;1,9851E+16;2,05882E+16;2,48323E+16;7,5969E+14;1;211
95;73;5,8046E+15;6,66667E+15;0;2,04819E+15;4,43427E+16;2,58609E+16;6,42512E+15;1,66667E+16;1,94113E+16;1,17647E+16;2,71597E+15;6,04651E+15;1;210
95;74;6,32184E+14;3,33333E+15;0;1,50602E+16;2,64007E+16;3,33221E+16;6,44122E+15;1,66667E+16;1,92901E+15;1,32353E+15;2,38053E+15;6,12403E+15;1;209
95;75;5,91954E+15;75;0;1,20482E+16;2,20187E+16;3,13471E+15;6,77939E+15;1,36364E+15;2,18657E+16;1,32353E+15;2,53122E+16;6,66667E+15;1;208
95;76;4,65517E+16;4,16667E+16;0;2,10843E+15;2,93656E+16;1,70662E+16;7,48792E+15;2,12121E+15;2,27901E+16;1,47059E+16;2,77944E+16;7,2093E+14;1;207
95;77;7,47126E+15;5,83333E+15;0;4,78916E+15;1,59363E+15;2,79878E+15;7,42351E+15;1,51515E+15;2,18523E+16;1,91176E+15;2,91929E+15;7,82946E+15;1;206
95;78;6,72414E+15;25;0;4,03614E+15;3,25267E+15;1,78089E+16;7,14976E+15;9,09091E+15;1,85273E+15;1,91176E+15;2,55909E+15;8,37209E+15;1;205
95;79;6,37931E+15;5;0;2,83133E+15;3,46414E+15;2,50169E+16;6,42512E+15;1,51515E+15;2,0892E+16;1,32353E+15;2,84137E+15;7,82946E+15;1;204
95;80;4,25287E+16;75;0;2,25904E+15;2,79486E+15;1,70493E+16;6,36071E+15;1,9697E+16;2,0717E+16;5,88235E+16;2,36196E+16;6,82171E+15;1;203
95;81;4,02299E+16;6,66667E+15;0;2,5E+16;2,90168E+16;2,12525E+16;7,8744E+15;1,66667E+16;2,50022E+15;1,47059E+16;2,68655E+16;6,82171E+15;1;202
95;82;3,62069E+15;25;0;1,59639E+15;2,98888E+14;2,08812E+16;6,23188E+15;1,66667E+16;2,0035E+16;1,32353E+15;2,53741E+15;6,12403E+15;1;201
95;83;4,77011E+16;8,33333E+15;0;3,22289E+16;2,72073E+16;4,38386E+16;8,27697E+15;2,12121E+15;2,36965E+14;2,05882E+16;2,66797E+16;7,36434E+15;1;200
95;84;5,22989E+15;75;0;4,12651E+15;4,54763E+14;2,6553E+16;7,74557E+15;1,51515E+15;1,97299E+14;1,61765E+15;2,84188E+15;7,51938E+15;1;199
95;85;3,90805E+15;75;0;2,10843E+15;2,21932E+15;3,0233E+15;7,97101E+15;1,51515E+15;2,04074E+15;1,91176E+15;2,62669E+16;6,97674E+15;1;198
95;86;5,28736E+15;4,16667E+16;0;3,40361E+15;2,09287E+16;2,54727E+15;6,97262E+15;9,09091E+15;2,25523E+16;2,64706E+16;2,55702E+15;6,74419E+15;1;197
95;87;6,78161E+15;4,16667E+16;0;3,16265E+16;4,37541E+16;2,62154E+16;6,71498E+15;1,21212E+16;1,75132E+16;1,61765E+15;2,59211E+16;6,97674E+15;1;196
95;88;5,28736E+15;25;0;2,68072E+15;2,04491E+16;2,70257E+15;6,8599E+15;1,06061E+16;2,13318E+16;1,61765E+15;2,55496E+16;6,35659E+15;1;195
95;89;6,49425E+15;4,16667E+16;0;2,56024E+15;3,61456E+16;1,98177E+16;6,03865E+15;1,36364E+15;2,22561E+16;2,05882E+16;2,7268E+16;7,05426E+15;1;194
95;90;5,17241E+15;8,33333E+15;0;3,22289E+16;3,79769E+15;4,04119E+16;7,05314E+15;1,66667E+16;1,83254E+15;1,32353E+15;2,42491E+16;6,04651E+15;1;193
95;91;4,13793E+16;75;0;2,59036E+16;2,60955E+15;2,05773E+16;7,82609E+15;1,36364E+15;2,1094E+16;1,76471E+16;2,67468E+15;6,58915E+15;1;192
95;92;2,41379E+16;5,83333E+15;0;3,91566E+15;2,57903E+15;2,5422E+16;5,70048E+15;1,06061E+16;2,13004E+16;1,02941E+16;2,6463E+16;5,73643E+15;1;191
95;93;5,45977E+15;75;0;2,77108E+16;4,0811E+16;4,24713E+15;7,343E+15;1,66667E+16;2,48317E+15;2,05882E+16;2,49561E+16;7,28682E+15;1;190
95;94;4,08046E+16;5,83333E+15;0;3,61446E+15;2,33922E+15;2,38859E+16;6,18357E+15;1,66667E+16;2,23997E+15;1,47059E+16;2,72526E+15;6,43411E+15;1;189
95;95;4,25287E+16;6,66667E+15;0;3,46386E+15;4,77654E+15;2,26705E+15;7,47182E+15;1,66667E+16;2,54779E+16;1,61765E+15;2,98689E+16;5,34884E+15;1;188
95;96;5;3,33333E+15;0;3,40361E+15;4,37105E+16;3,7424E+16;7,19807E+15;1,51515E+15;2,13587E+14;2,05882E+16;2,69894E+15;6,66667E+15;1;187
95;97;4,1954E+16;25;0;2,92169E+16;4,30565E+16;1,72687E+16;7,8744E+15;1,51515E+15;2,14754E+16;1,02941E+16;2,40272E+16;7,36434E+15;1;186
95;98;4,25287E+16;9,16667E+15;0;2,62048E+15;2,68585E+16;3,16172E+15;7,27858E+15;1,9697E+16;2,40375E+15;1,61765E+15;2,58644E+16;6,97674E+15;1;185
95;99;5,86207E+15;8,33333E+15;0;3,5241E+15;2,01439E+15;3,7154E+15;6,2963E+15;1,21212E+16;1,95639E+16;1,17647E+16;2,50335E+15;6,58915E+15;1;184
95;100;5,45977E+15;5,83333E+15;0;4,00602E+16;4,01352E+15;3,41155E+16;7,63285E+15;1,66667E+16;2,12331E+16;1,02941E+16;2,8233E+16;6,04651E+15;1;183
95;101;2,75862E+16;5;0;1,74699E+16;3,14803E+15;2,62998E+15;7,16586E+15;9,09091E+15;2,0035E+16;1,47059E+16;2,86872E+16;5,73643E+15;1;182
95;102;5,8046E+15;8,33333E+15;0;3,37349E+16;3,5448E+16;1,69311E+16;6,92432E+13;1,81818E+16;2,19914E+16;2,20588E+15;2,65146E+16;6,82171E+15;1;181
95;103;4,25287E+16;3,33333E+15;0;1,05422E+16;4,60214E+15;2,97772E+16;6,98873E+15;1,81818E+16;2,26151E+16;8,82353E+15;2,73661E+15;6,74419E+15;1;180
95;104;6,43678E+15;8,33333E+15;0;4,03614E+15;4,96403E+16;3,57191E+15;7,08535E+15;1,9697E+16;2,16414E+16;1,02941E+16;2,76499E+14;7,75194E+15;1;179
95;105;4,25287E+16;6,66667E+15;0;3,40361E+15;3,87835E+15;3,77954E+15;7,10145E+15;1,36364E+15;1,95414E+15;1,02941E+16;2,56012E+16;7,2093E+14;1;178
95;106;4,65517E+16;9,16667E+15;0;1,80723E+16;2,02747E+16;3,30689E+15;7,8744E+15;1,9697E+16;1,83434E+15;1,91176E+15;2,66436E+14;6,51163E+14;1;177
95;107;5,17241E+15;8,33333E+15;0;1,77711E+15;3,49902E+15;3,58879E+14;7,3591E+15;1,9697E+16;2,50247E+15;1,61765E+15;2,49561E+16;6,89922E+15;1;176
95;108;5,22989E+15;9,16667E+15;0;2,77108E+16;3,64508E+16;2,6553E+16;6,71498E+15;1,51515E+15;2,06722E+15;1,76471E+16;2,86665E+15;6,97674E+15;1;175
95;109;4,54023E+15;75;0;3,10241E+16;5,27796E+15;3,54997E+16;7,74557E+15;1,81818E+16;2,19959E+16;2,05882E+16;2,69223E+16;7,28682E+15;1;174
95;110;5,74713E+15;1,66667E+16;0;3,76506E+15;2,58775E+14;3,87238E+15;7,343E+15;7,57576E+15;1,99138E+16;2,35294E+16;2,31861E+16;4,96124E+15;1;173
95;111;6,6092E+15;5;0;2,74096E+16;1,66558E+16;3,51283E+15;7,10145E+15;1,66667E+16;2,30907E+15;1,91176E+15;2,78925E+16;7,13178E+15;1;172
95;112;4,5977E+16;5,83333E+15;0;3,58434E+15;4,37977E+16;2,48987E+15;5,52335E+15;1,06061E+16;2,4742E+15;1,47059E+16;2,82176E+15;5,5814E+15;1;171
95;113;4,48276E+15;5,83333E+15;0;3,61446E+16;4,37323E+15;3,08069E+16;6,16747E+15;1,51515E+15;2,09728E+16;1,32353E+15;2,75106E+15;6,12403E+15;1;170
95;114;3,90805E+15;6,66667E+15;0;2,28916E+16;2,2433E+15;2,57765E+16;7,42351E+15;9,09091E+15;2,42349E+16;1,17647E+16;3,00289E+15;6,74419E+15;1;169
95;115;4,65517E+16;1,66667E+16;0;3,94578E+16;4,45389E+15;3,2208E+16;6,77939E+15;1,51515E+15;2,1426E+16;1,76471E+16;2,61792E+15;7,2093E+14;1;168
95;116;3,27586E+15;6,66667E+15;0;1,92771E+15;2,59647E+16;3,06718E+15;7,42351E+15;2,12121E+15;2,23728E+16;1,91176E+15;2,84137E+15;7,67442E+15;1;167
95;117;4,42529E+15;5,83333E+15;0;4,27711E+15;2,38064E+16;1,69142E+15;7,29469E+15;1,06061E+16;2,27587E+15;2,64706E+16;2,5756E+16;5,81395E+15;1;166
95;118;5,74713E+15;8,33333E+15;0;4,15663E+16;2,67713E+15;1,72181E+16;7,10145E+15;1,06061E+16;2,01292E+16;25;2,58953E+15;7,44186E+15;1;165
95;119;4,02299E+16;5;0;4,51807E+16;3,81295E+15;2,88656E+15;7,84219E+15;1,21212E+16;2,38446E+16;1,76471E+16;2,58953E+15;5,89147E+15;1;164
95;120;3,27586E+15;3,33333E+15;0;2,71084E+15;1,24918E+15;2,83255E+15;7,3752E+14;2,12121E+15;2,01158E+16;1,32353E+15;2,51264E+15;6,04651E+15;1;163
95;121;4,02299E+16;3,33333E+15;0;3,61446E+16;2,91912E+15;3,90783E+15;6,13527E+15;1,51515E+15;2,41362E+15;1,76471E+16;2,70307E+16;6,74419E+15;1;162
95;122;8,27586E+15;8,33333E+15;0;3,22289E+16;3,36603E+16;2,21641E+15;6,42512E+15;1,9697E+16;2,43785E+16;2,94118E+16;2,67055E+15;6,74419E+15;1;161
95;123;4,94253E+15;5,83333E+15;0;2,53012E+16;2,91912E+15;3,50608E+16;8,06763E+15;1,9697E+16;2,47151E+16;1,02941E+16;2,99928E+15;6,20155E+15;1;160
95;124;4,82759E+15;6,66667E+15;0;3,22289E+16;2,86898E+15;2,39534E+15;6,8599E+15;1,66667E+16;2,04433E+16;2,05882E+16;2,53896E+15;7,13178E+15;1;159
95;125;5,97701E+15;5,83333E+15;0;1,92771E+15;2,99542E+16;3,19379E+16;7,03704E+15;1,66667E+16;2,31805E+15;1,17647E+16;2,64114E+16;6,35659E+15;1;158
95;126;6,03448E+14;75;0;3,6747E+16;3,78461E+16;2,55571E+15;6,47343E+15;1,66667E+16;1,91959E+15;1,91176E+15;2,58437E+15;6,82171E+15;1;157
95;127;6,32184E+14;75;0;4,6988E+16;3,84565E+16;2,76671E+15;6,58615E+15;9,09091E+15;2,0385E+16;1,47059E+16;3,00495E+15;7,5969E+14;1;156
95;128;5,68966E+15;5,83333E+15;0;2,74096E+16;3,81295E+15;3,84706E+16;7,16586E+15;2,27273E+16;1,93485E+16;1,17647E+16;2,70255E+16;6,82171E+15;1;155
95;129;3,10345E+16;5,83333E+15;0;4,60843E+15;4,32745E+15;2,82579E+15;6,24799E+15;7,57576E+15;2,35439E+16;25;2,83569E+15;6,58915E+15;1;154
95;130;6,09195E+15;6,66667E+15;0;3,91566E+15;1,7833E+15;2,43923E+15;7,18196E+15;1,21212E+16;2,11119E+15;1,76471E+16;2,49665E+15;6,27907E+15;1;153
95;131;2,93103E+16;1,66667E+16;0;4,8494E+16;2,3087E+15;2,51688E+16;6,39291E+15;1,9697E+16;2,5801E+15;1,76471E+16;2,91E+16;5,89147E+15;1;152
95;132;5,86207E+15;6,66667E+15;0;2,46988E+16;3,61456E+16;3,1212E+15;7,43961E+15;2,27273E+16;2,07485E+15;1,76471E+16;2,68242E+16;5,96899E+15;1;151
95;133;5,22989E+15;4,16667E+16;0;3,6747E+16;3,72139E+16;2,55571E+15;6,81159E+14;1,36364E+15;2,49619E+16;1,32353E+15;2,926E+16;7,44186E+15;1;150
95;134;6,26437E+15;25;0;4,00602E+16;4,19664E+15;2,96253E+16;7,76167E+15;1,66667E+16;2,28709E+16;2,20588E+15;2,76189E+15;6,12403E+15;1;149
95;135;4,48276E+15;5;0;2,71084E+15;3,45106E+16;3,15327E+16;8,00322E+15;1,51515E+15;2,58458E+15;25;2,97502E+14;7,90698E+14;1;148
95;136;8,44828E+15;5,83333E+15;0;2,1988E+16;3,6538E+15;3,58879E+14;6,60225E+15;1,81818E+16;2,27048E+16;2,05882E+16;2,65972E+15;6,12403E+15;1;147
95;137;3,85057E+15;5,83333E+15;0;1,86747E+15;3,64072E+16;3,03849E+15;7,14976E+15;1,9697E+16;2,17266E+16;1,76471E+16;2,40324E+16;6,74419E+15;1;146
95;138;7,64368E+14;8,33333E+15;0;4,06627E+16;4,34925E+16;3,9264E+16;7,06924E+15;1,51515E+15;2,2808E+16;1,76471E+16;2,75828E+16;6,27907E+15;1;145
95;139;4,36782E+15;25;0;5;2,24984E+16;2,17252E+16;6,60225E+15;1,36364E+15;2,34901E+16;2,20588E+15;2,64682E+16;4,8062E+14;1;144
95;140;3,67816E+14;9,16667E+15;0;3,55422E+16;4,6065E+15;2,8528E+16;5,90982E+14;1,81818E+16;2,40824E+16;2,64706E+16;2,65352E+15;5,96899E+15;1;143
95;141;3,7931E+15;9,16667E+15;0;4,15663E+16;4,34925E+16;3,09251E+15;6,08696E+15;1,81818E+16;2,46164E+16;2,05882E+16;2,63753E+16;7,82946E+15;1;142
95;142;4,36782E+15;25;0;4,57831E+16;2,48092E+16;4,43113E+16;7,8744E+15;1,66667E+16;2,41946E+16;2,05882E+16;2,84653E+14;6,35659E+15;1;141
95;143;5,8046E+15;6,66667E+15;0;1,71687E+16;3,51646E+16;2,87137E+16;6,76329E+15;2,12121E+15;2,2983E+16;2,35294E+16;2,65972E+15;6,27907E+15;1;140
95;144;5,22989E+15;8,33333E+15;0;3,22289E+16;2,94528E+16;3,11445E+14;6,65056E+15;2,12121E+15;2,48946E+16;1,91176E+15;3,01579E+16;5,42636E+15;1;139
95;145;2,58621E+15;3,33333E+15;0;3,34337E+15;2,63789E+15;2,89163E+15;6,61836E+15;2,87879E+15;2,09324E+15;2,05882E+16;2,96935E+15;5,5814E+15;1;138
95;146;3,44828E+15;25;0;2,04819E+15;4,32745E+15;2,45611E+15;7,31079E+15;1,81818E+16;2,27542E+14;1,47059E+16;2,72938E+15;6,20155E+15;1;137
95;147;3,62069E+15;3,33333E+15;0;3,40361E+15;3,03684E+16;2,93552E+15;6,61836E+15;2,57576E+16;2,48138E+16;1,61765E+15;2,66385E+15;5,89147E+15;1;136
95;148;6,26437E+15;5;0;2,46988E+16;2,99542E+16;4,26907E+14;7,11755E+15;1,36364E+15;2,30952E+15;1,76471E+16;2,7686E+16;7,44186E+15;1;135
95;149;3,62069E+15;25;0;2,31928E+16;4,70242E+14;3,94159E+16;6,3124E+15;2,12121E+15;2,20991E+16;1,91176E+15;2,71855E+16;6,20155E+15;1;134
95;150;5,28736E+15;3,33333E+15;0;3,55422E+16;3,08917E+15;4,54929E+15;6,11916E+15;1,66667E+16;2,08113E+16;1,47059E+16;2,91155E+15;7,67442E+15;1;133
95;151;5,68966E+15;6,66667E+15;0;3,10241E+16;2,2542E+15;3,44362E+15;7,47182E+15;1,51515E+15;2,13991E+16;2,20588E+15;2,53432E+15;6,66667E+15;1;132
95;152;5,57471E+15;3,33333E+15;0;2,10843E+15;4,21844E+15;2,82917E+15;7,97101E+15;1,9697E+16;2,2992E+16;2,05882E+16;2,3986E+16;6,12403E+15;1;131
95;153;1,83908E+15;25;0;5,12048E+15;4,34925E+16;2,684E+16;6,39291E+15;2,12121E+15;2,48362E+15;1,76471E+16;2,9002E+16;6,66667E+15;1;130
