unit_number,time_cycle,setting_1,setting_2,setting_3,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,Degradation Classification
94,32,-0.0018,0.0004,100.0,1586.9,1408.64,553.43,47.55,521.0,0
94,33,-0.0036,-0.0002,100.0,1590.02,1408.0,552.7,47.62,522.05,0
94,34,-0.0021,0.0001,100.0,1587.74,1404.3,552.75,47.52,521.04,0
94,35,-0.0004,0.0004,100.0,1594.56,1400.41,553.34,47.64,521.21,0
94,36,0.003,0.0001,100.0,1590.24,1412.97,553.18,47.64,521.35,0
94,37,0.0009,0.0001,100.0,1587.04,1413.45,553.05,47.44,521.13,0
94,38,-0.0001,0.0001,100.0,1591.15,1402.51,552.9,47.48,521.43,0
94,39,0.0053,-0.0005,100.0,1593.84,1408.47,553.4,47.68,521.19,0
94,40,0.0042,-0.0003,100.0,1591.09,1409.47,552.59,47.53,521.54,0
94,41,0.0015,-0.0,100.0,1594.04,1407.24,552.63,47.42,521.64,0
94,42,0.0014,0.0003,100.0,1585.88,1411.35,552.42,47.65,520.97,0
94,43,-0.0018,0.0004,100.0,1585.98,1410.96,553.55,47.48,521.84,0
94,44,-0.002,0.0001,100.0,1590.27,1403.28,553.07,47.7,521.35,0
94,45,-0.0005,-0.0002,100.0,1586.36,1411.92,553.51,47.67,521.39,0
94,46,0.0012,-0.0,100.0,1586.92,1412.32,553.09,47.53,520.96,0
94,47,-0.0016,-0.0005,100.0,1588.01,1415.87,553.3,47.55,521.02,0
94,48,-0.0001,-0.0004,100.0,1584.34,1411.37,553.41,47.48,521.66,0
94,49,-0.0,-0.0002,100.0,1588.81,1406.9,553.3,47.57,520.88,0
94,50,-0.0002,-0.0003,100.0,1590.56,1409.42,553.36,47.42,521.54,0
94,51,0.0005,0.0004,100.0,1590.35,1409.69,553.68,47.48,521.12,0
94,52,-0.0031,0.0003,100.0,1592.98,1404.07,553.1,47.67,520.88,0
94,53,0.001,-0.0002,100.0,1581.52,1409.68,553.67,47.5,521.34,0
94,54,-0.0027,-0.0004,100.0,1593.14,1408.71,553.43,47.46,520.89,0
94,55,-0.0014,0.0002,100.0,1591.49,1403.86,553.47,47.29,521.13,0
94,56,0.0034,0.0002,100.0,1593.04,1406.5,552.43,47.66,520.8,0
94,57,-0.0002,0.0003,100.0,1589.62,1406.78,552.04,47.64,521.18,0
94,58,0.0001,-0.0005,100.0,1590.55,1409.17,553.85,47.42,521.87,0
94,59,0.0019,-0.0005,100.0,1581.52,1406.57,553.05,47.54,521.79,0
94,60,0.0025,0.0001,100.0,1591.43,1407.05,553.63,47.51,521.13,0
94,61,0.0003,-0.0004,100.0,1588.23,1405.15,553.71,47.52,521.21,0
94,62,0.0025,-0.0004,100.0,1586.95,1408.43,553.71,47.55,520.62,0
94,63,-0.0003,-0.0001,100.0,1582.6,1401.64,553.4,47.65,521.14,0
94,64,-0.0029,-0.0003,100.0,1596.44,1412.55,552.91,47.59,521.38,0
94,65,0.0001,0.0001,100.0,1580.52,1410.21,552.71,47.6,520.97,0
94,66,-0.002,-0.0003,100.0,1596.24,1409.01,552.45,47.64,521.43,0
94,67,-0.0008,-0.0001,100.0,1591.29,1409.3,553.52,47.69,521.26,0
94,68,0.0018,0.0002,100.0,1593.15,1407.6,553.26,47.57,521.63,0
94,69,-0.0007,-0.0,100.0,1593.89,1408.83,553.75,47.47,521.56,0
94,70,0.0,-0.0003,100.0,1590.54,1413.86,552.82,47.55,521.09,0
94,71,0.0035,0.0001,100.0,1581.9,1409.35,553.53,47.45,521.42,0
94,72,-0.0021,-0.0001,100.0,1597.18,1404.5,553.23,47.54,521.78,0
94,73,0.0039,0.0003,100.0,1592.77,1414.58,553.36,47.47,521.45,0
94,74,0.001,0.0004,100.0,1593.6,1401.66,553.05,47.57,520.79,0
94,75,-0.0016,-0.0005,100.0,1590.58,1406.67,552.92,47.56,520.98,0
94,76,-0.0023,-0.0004,100.0,1586.46,1408.61,553.13,47.48,521.02,0
94,77,0.0005,0.0,100.0,1590.34,1408.61,553.6,47.3,521.19,0
94,78,-0.0035,-0.0005,100.0,1593.47,1406.56,553.11,47.46,521.35,0
94,79,0.0039,-0.0003,100.0,1589.27,1416.93,553.54,47.64,521.03,0
94,80,-0.0012,-0.0002,100.0,1589.7,1412.56,553.22,47.52,521.54,0
94,81,-0.0032,0.0003,100.0,1594.51,1405.73,553.53,47.65,521.05,0
94,82,-0.0024,0.0003,100.0,1579.97,1401.14,553.42,47.59,521.53,0
94,83,-0.0019,0.0004,100.0,1590.4,1407.24,553.46,47.53,520.93,0
94,84,-0.0008,-0.0002,100.0,1592.71,1406.92,553.22,47.66,520.85,0
94,85,0.0011,-0.0003,100.0,1588.08,1410.45,553.12,47.63,521.34,0
94,86,-0.002,-0.0005,100.0,1586.32,1410.5,552.71,47.57,520.96,0
94,87,0.0006,0.0003,100.0,1591.85,1408.66,553.74,47.62,521.64,0
94,88,-0.004,0.0001,100.0,1581.19,1409.49,553.44,47.53,521.39,0
94,89,-0.0001,-0.0005,100.0,1581.67,1409.97,553.44,47.39,521.02,0
94,90,-0.0022,0.0003,100.0,1593.9,1410.14,553.62,47.43,521.9,0
94,91,-0.0014,-0.0001,100.0,1588.74,1413.08,552.74,47.72,520.6,0
94,92,0.0004,-0.0,100.0,1598.93,1407.0,553.77,47.66,520.88,0
94,93,0.0014,0.0001,100.0,1588.34,1401.37,552.84,47.52,521.17,0
94,94,-0.0009,0.0003,100.0,1580.61,1407.06,553.44,47.36,521.55,0
94,95,-0.0004,-0.0005,100.0,1593.18,1411.34,553.34,47.61,521.56,0
94,96,0.0006,-0.0,100.0,1588.3,1415.27,553.05,47.61,521.22,0
94,97,0.0003,0.0005,100.0,1589.29,1409.33,553.2,47.69,520.95,0
94,98,0.0024,0.0002,100.0,1584.67,1413.28,553.46,47.68,521.0,0
94,99,0.0003,-0.0,100.0,1584.25,1404.38,553.08,47.63,521.34,0
94,100,-0.001,0.0003,100.0,1593.86,1409.6,553.41,47.42,521.33,0
94,101,0.0007,-0.0002,100.0,1592.44,1406.37,552.35,47.61,521.19,0
94,102,-0.0033,0.0,100.0,1596.17,1412.3,553.21,47.58,521.19,0
94,103,-0.0012,-0.0002,100.0,1590.12,1415.68,552.64,47.51,521.32,0
94,104,0.0009,0.0004,100.0,1592.07,1405.21,552.6,47.63,520.98,0
94,105,-0.0035,0.0002,100.0,1590.59,1409.61,552.77,47.67,520.89,0
94,106,0.0007,-0.0004,100.0,1590.5,1413.87,553.45,47.44,520.63,0
94,107,-0.0002,-0.0001,100.0,1584.31,1410.41,553.81,47.47,520.99,0
94,108,0.0022,-0.0002,100.0,1594.67,1410.93,553.55,47.47,521.01,0
94,109,-0.0028,-0.0003,100.0,1587.29,1414.48,553.41,47.63,520.73,0
94,110,0.0013,0.0004,100.0,1594.48,1409.66,553.72,47.48,521.13,0
94,111,0.0019,-0.0003,100.0,1591.81,1406.25,553.29,47.42,521.31,0
94,112,0.0009,-0.0002,100.0,1595.07,1405.28,552.91,47.79,520.99,0
94,113,-0.0015,-0.0002,100.0,1591.59,1414.32,552.97,47.69,521.42,0
94,114,-0.0019,0.0003,100.0,1589.83,1411.58,553.38,47.66,521.46,0
94,115,0.0049,-0.0003,100.0,1595.45,1408.64,553.88,47.68,521.38,0
94,116,-0.0007,-0.0,100.0,1592.57,1412.85,552.64,47.43,521.16,0
94,117,0.0008,0.0001,100.0,1587.45,1403.49,553.74,47.77,521.1,0
94,118,-0.0015,-0.0003,100.0,1592.15,1416.12,553.27,47.5,521.22,1
94,119,0.0015,0.0002,100.0,1586.89,1409.34,553.05,47.57,521.67,1
94,120,-0.0017,0.0001,100.0,1589.58,1406.43,553.52,47.66,521.24,1
94,121,0.0013,-0.0005,100.0,1583.13,1403.25,553.49,47.67,520.89,1
94,122,-0.0003,0.0002,100.0,1597.79,1416.97,553.22,47.69,520.99,1
94,123,-0.0003,-0.0001,100.0,1591.15,1416.14,552.88,47.51,521.09,1
94,124,0.0007,-0.0002,100.0,1591.95,1415.12,553.02,47.69,521.61,1
94,125,0.0005,-0.0002,100.0,1586.35,1410.09,553.57,47.64,521.35,1
94,126,-0.0017,-0.0004,100.0,1591.1,1412.47,552.91,47.51,521.6,1
94,127,-0.0022,0.0001,100.0,1585.75,1406.46,553.1,47.74,521.2,1
94,128,0.0012,-0.0004,100.0,1591.06,1408.89,552.58,47.58,521.41,1
94,129,0.0001,-0.0004,100.0,1590.3,1411.59,553.38,47.67,521.29,1
94,130,0.001,-0.0001,100.0,1594.11,1410.62,552.87,47.64,521.58,1
94,131,0.0003,0.0002,100.0,1580.9,1416.68,553.64,47.47,520.94,1
94,132,-0.0009,-0.0004,100.0,1590.95,1411.34,553.21,47.79,520.87,1
94,133,-0.0006,0.0004,100.0,1595.73,1411.56,553.42,47.6,520.76,1
94,134,0.0022,-0.0001,100.0,1590.0,1410.88,553.72,47.69,521.52,1
94,135,0.0002,0.0003,100.0,1587.11,1410.13,552.82,47.71,521.32,1
94,136,0.0012,-0.0001,100.0,1591.75,1413.54,553.16,47.58,521.03,1
94,137,-0.0038,-0.0002,100.0,1594.03,1410.03,552.73,47.77,521.47,1
94,138,-0.0012,0.0002,100.0,1590.7,1412.53,552.85,47.59,521.14,1
94,139,0.0031,-0.0003,100.0,1597.15,1414.69,552.22,47.59,520.94,1
94,140,0.0016,-0.0003,100.0,1596.86,1409.91,552.92,47.48,520.68,1
94,141,0.0026,-0.0001,100.0,1592.46,1416.77,553.44,47.52,521.09,1
94,142,-0.0024,-0.0,100.0,1586.41,1407.93,553.31,47.86,521.07,1
94,143,-0.0013,-0.0004,100.0,1599.0,1417.13,553.34,47.5,521.29,1
94,144,-0.0019,-0.0004,100.0,1591.94,1404.46,552.25,47.62,520.78,1
94,145,-0.0026,-0.0001,100.0,1590.35,1412.84,552.12,47.5,521.38,1
94,146,-0.0022,0.0003,100.0,1598.11,1410.4,552.51,47.61,521.16,1
94,147,-0.0016,-0.0001,100.0,1593.4,1411.18,552.39,47.57,521.29,1
94,148,0.0023,-0.0001,100.0,1594.03,1410.75,553.37,47.62,521.66,1
94,149,-0.0005,0.0003,100.0,1598.95,1415.95,553.09,47.57,520.88,1
94,150,0.0003,-0.0,100.0,1593.56,1408.2,553.24,47.56,521.71,1
94,151,-0.0004,0.0,100.0,1592.56,1416.94,552.68,47.68,521.38,1
94,152,0.0024,0.0004,100.0,1589.88,1413.26,552.71,47.56,520.92,1
94,153,-0.0021,-0.0004,100.0,1593.27,1414.42,553.83,47.77,520.77,1
94,154,0.0003,-0.0001,100.0,1591.63,1418.53,553.09,47.54,520.93,1
94,155,-0.0025,0.0004,100.0,1592.44,1413.67,553.19,47.66,520.49,1
94,156,0.0019,-0.0003,100.0,1601.2,1412.75,552.67,47.73,521.42,1
94,157,-0.0026,-0.0002,100.0,1590.15,1420.37,553.22,47.84,521.19,1
94,158,-0.002,-0.0001,100.0,1595.31,1416.42,553.34,47.53,521.07,1
94,159,-0.0041,0.0004,100.0,1589.47,1414.37,552.45,47.76,520.63,1
94,160,-0.0021,-0.0003,100.0,1595.3,1409.13,552.7,47.76,520.96,1
94,161,-0.0025,-0.0004,100.0,1593.2,1410.92,553.19,47.65,521.13,1
94,162,-0.002,-0.0,100.0,1595.59,1407.98,553.57,47.75,520.66,1
94,163,-0.0021,-0.0002,100.0,1596.48,1414.23,552.71,47.67,521.2,1
94,164,-0.0009,0.0,100.0,1593.48,1414.22,553.05,47.64,520.83,1
94,165,-0.0004,0.0003,100.0,1594.36,1412.69,552.91,47.66,521.29,1
94,166,-0.0051,-0.0,100.0,1592.6,1408.37,553.23,47.82,520.79,1
94,167,-0.0009,0.0003,100.0,1582.75,1408.09,553.19,47.65,521.44,1
94,168,-0.0007,0.0003,100.0,1591.14,1417.3,553.52,47.64,520.91,1
94,169,-0.0046,-0.0003,100.0,1589.21,1415.41,553.03,47.8,521.23,1
94,170,0.0039,-0.0001,100.0,1592.17,1416.05,552.98,47.7,521.13,1
94,171,-0.0033,-0.0003,100.0,1597.39,1414.62,552.41,47.67,521.48,1
94,172,0.0032,0.0002,100.0,1588.47,1412.49,553.3,47.68,521.25,1
94,173,0.0013,0.0002,100.0,1594.29,1411.47,552.57,47.64,520.86,1
94,174,-0.0006,-0.0,100.0,1597.44,1413.23,553.05,47.71,521.0,1
94,175,-0.0001,-0.0002,100.0,1595.02,1420.07,552.82,47.8,520.82,1
94,176,-0.0048,0.0003,100.0,1595.07,1413.06,552.68,47.58,521.59,1
94,177,0.0015,-0.0003,100.0,1592.29,1410.45,553.43,47.6,521.53,1
94,178,-0.0004,0.0003,100.0,1590.44,1418.9,552.53,47.59,521.05,1
94,179,0.0011,0.0005,100.0,1593.37,1416.53,553.18,47.59,521.08,1
94,180,-0.0012,0.0002,100.0,1595.83,1413.52,553.02,47.71,520.91,1
94,181,-0.0013,0.0002,100.0,1600.92,1419.52,552.86,47.61,520.82,1
94,182,-0.0013,-0.0001,100.0,1592.73,1413.72,553.6,47.63,520.85,1
94,183,-0.0006,-0.0002,100.0,1589.14,1409.72,552.56,47.76,520.88,1
94,184,0.001,0.0001,100.0,1592.14,1407.31,553.31,47.78,520.73,1
94,185,0.0006,-0.0,100.0,1592.23,1414.35,552.8,47.69,521.12,1
94,186,-0.0041,-0.0002,100.0,1591.53,1423.63,552.65,47.6,521.08,1
94,187,-0.0038,-0.0002,100.0,1590.03,1419.04,553.34,47.72,520.83,1
94,188,0.0007,-0.0004,100.0,1592.59,1415.33,553.08,47.89,520.51,1
94,189,-0.0049,-0.0002,100.0,1590.41,1412.95,552.82,47.87,520.6,1
94,190,0.0028,-0.0,100.0,1587.37,1411.76,552.51,47.7,520.75,1
94,191,0.0006,-0.0004,100.0,1584.46,1415.32,552.71,47.83,520.72,1
94,192,0.003,0.0001,100.0,1589.55,1417.38,553.15,47.84,521.17,1
94,193,0.0016,-0.0002,100.0,1585.94,1410.26,552.93,47.8,520.96,1
94,194,-0.0003,-0.0003,100.0,1597.72,1420.12,551.77,47.72,521.16,1
94,195,-0.0004,-0.0004,100.0,1596.98,1420.15,552.82,47.62,520.78,1
94,196,-0.003,0.0,100.0,1592.74,1416.51,552.63,47.83,521.21,1
94,197,0.0017,-0.0003,100.0,1600.25,1410.05,552.6,47.7,520.99,1
94,198,-0.0012,0.0004,100.0,1598.94,1404.79,553.47,47.64,520.3,1
94,199,0.0015,-0.0004,100.0,1601.14,1417.95,553.16,47.92,521.18,1
94,200,0.0008,0.0004,100.0,1591.13,1417.05,553.02,47.9,521.01,1
94,201,-0.001,0.0001,100.0,1587.69,1420.93,552.83,47.68,520.24,1
94,202,-0.0017,-0.0005,100.0,1602.52,1418.36,552.17,47.72,520.47,1
94,203,0.0001,-0.0,100.0,1594.55,1418.27,552.89,47.85,520.68,1
94,204,-0.0028,-0.0004,100.0,1587.06,1411.34,553.24,47.88,520.58,1
94,205,-0.001,-0.0003,100.0,1586.84,1417.06,552.82,47.74,520.93,1
94,206,0.0011,-0.0003,100.0,1591.81,1414.29,552.83,47.85,520.66,1
94,207,-0.0011,0.0003,100.0,1594.19,1419.36,552.55,47.62,520.85,1
94,208,0.0009,-0.0003,100.0,1589.98,1417.88,552.23,47.59,520.97,1
94,209,-0.0038,-0.0,100.0,1593.77,1422.5,553.12,47.6,521.29,1
94,210,0.0008,0.0003,100.0,1595.2,1417.06,552.1,47.74,520.95,1
94,211,-0.0005,0.0003,100.0,1601.66,1418.08,551.75,47.99,520.89,1
94,212,-0.0007,0.0,100.0,1590.8,1417.47,551.88,47.77,520.59,1
94,213,-0.0005,-0.0003,100.0,1595.42,1423.57,552.15,47.84,520.56,1
94,214,0.002,-0.0003,100.0,1593.01,1422.71,551.89,47.88,520.61,1
94,215,0.0023,-0.0002,100.0,1599.87,1416.34,552.68,47.81,520.66,1
94,216,-0.0043,-0.0002,100.0,1599.43,1413.25,552.8,47.7,521.06,1
94,217,0.0004,0.0004,100.0,1604.92,1420.03,552.4,47.8,520.75,1
94,218,0.0003,0.0004,100.0,1602.05,1409.85,552.97,47.7,520.44,1
94,219,0.0031,-0.0003,100.0,1596.07,1415.62,552.16,47.77,520.33,1
94,220,0.0012,0.0004,100.0,1591.17,1421.27,552.52,47.93,520.26,1
94,221,-0.001,0.0003,100.0,1596.49,1418.78,552.33,47.64,520.54,1
94,222,-0.0016,0.0001,100.0,1601.79,1424.33,552.55,47.86,520.87,1
94,223,-0.0042,-0.0005,100.0,1606.01,1424.49,551.98,47.95,520.62,1
94,224,0.0007,-0.0004,100.0,1597.15,1419.26,552.46,47.9,520.83,1
94,225,0.0005,-0.0003,100.0,1593.44,1426.88,552.09,47.84,521.0,1
94,226,0.0053,0.0001,100.0,1597.14,1416.53,552.48,47.83,520.96,1
94,227,0.0049,-0.0002,100.0,1592.75,1421.59,552.31,47.78,520.25,1
94,228,-0.0014,0.0001,100.0,1600.8,1425.77,552.21,47.99,520.6,1
94,229,-0.0006,0.0002,100.0,1601.49,1423.53,552.43,47.94,520.21,1
94,230,0.002,-0.0003,100.0,1602.56,1414.09,552.47,47.91,521.02,1
94,231,0.0011,0.0002,100.0,1594.89,1430.41,552.42,47.73,520.64,1
94,232,-0.0021,0.0001,100.0,1597.56,1408.06,552.58,47.94,520.41,1
94,233,-0.0058,0.0,100.0,1601.31,1424.44,553.16,48.06,520.05,1
94,234,-0.0038,0.0001,100.0,1597.76,1429.23,552.25,48.0,520.94,1
94,235,-0.0003,-0.0001,100.0,1598.11,1426.15,552.2,48.11,520.39,1
94,236,-0.0012,-0.0003,100.0,1603.24,1426.19,551.63,48.06,520.34,1
94,237,-0.0006,0.0,100.0,1605.84,1424.01,552.51,48.14,520.12,1
94,238,-0.0004,0.0004,100.0,1604.75,1420.79,552.4,47.82,520.5,1
94,239,-0.0035,0.0002,100.0,1601.22,1423.49,552.25,48.03,520.4,1
94,240,-0.0002,-0.0001,100.0,1601.79,1425.24,551.9,48.06,520.31,1
94,241,-0.0018,0.0002,100.0,1597.99,1421.07,552.64,47.94,520.95,1
94,242,-0.0036,-0.0003,100.0,1605.23,1418.43,552.88,48.1,520.14,1
94,243,-0.0012,-0.0001,100.0,1601.17,1430.06,551.31,47.85,520.45,1
94,244,0.0027,0.0,100.0,1598.56,1423.54,552.24,48.02,519.91,1
94,245,-0.0015,0.0002,100.0,1598.99,1431.21,552.51,47.88,520.21,1
94,246,-0.0032,0.0,100.0,1606.44,1430.55,550.74,47.9,520.09,1
94,247,0.0004,-0.0004,100.0,1599.21,1431.52,552.2,48.18,520.35,1
94,248,-0.0027,-0.0002,100.0,1606.35,1419.8,552.81,48.05,520.07,1
94,249,0.0023,-0.0004,100.0,1600.85,1420.47,551.97,48.01,520.38,1
94,250,0.0009,0.0,100.0,1600.99,1424.95,551.72,47.98,519.8,1
94,251,0.0004,-0.0005,100.0,1592.46,1429.17,551.87,48.0,519.85,1
94,252,0.0003,0.0004,100.0,1598.39,1427.48,551.85,48.06,519.99,1
94,253,-0.0014,-0.0003,100.0,1605.27,1436.02,552.05,48.16,520.01,1
94,254,0.0004,-0.0001,100.0,1601.94,1432.25,551.76,48.02,520.33,1
94,255,0.0006,0.0003,100.0,1602.62,1430.43,552.07,47.98,519.63,1
94,256,0.0016,0.0004,100.0,1600.52,1428.51,552.08,48.07,519.57,1
94,257,-0.0036,-0.0002,100.0,1604.05,1431.12,551.32,48.32,520.02,1
94,258,0.003,0.0004,100.0,1600.69,1425.25,551.27,48.26,519.74,1
95,1,0.0007,-0.0003,100.0,1581.56,1387.38,555.01,47.2,522.74,0
95,2,-0.0007,0.0003,100.0,1585.51,1392.61,554.25,47.23,522.2,0
95,3,-0.0012,-0.0002,100.0,1583.77,1394.14,554.72,46.85,522.69,0
95,4,-0.0019,0.0002,100.0,1581.29,1392.84,554.7,46.99,523.0,0
95,5,-0.0,0.0004,100.0,1587.07,1397.4,554.65,47.05,522.51,0
95,6,0.0,-0.0001,100.0,1585.35,1391.89,554.8,47.2,522.62,0
95,7,-0.0022,-0.0001,100.0,1577.41,1399.15,555.03,47.09,522.41,0
95,8,0.0002,0.0002,100.0,1584.03,1392.44,554.46,47.28,522.26,0
95,9,-0.001,0.0,100.0,1589.42,1403.23,554.94,47.17,522.65,0
95,10,0.004,-0.0004,100.0,1580.85,1392.92,554.64,47.05,522.32,0
95,11,-0.0039,0.0004,100.0,1580.17,1391.9,554.23,47.13,522.61,0
95,12,-0.0006,0.0002,100.0,1581.11,1394.96,554.24,47.09,522.35,0
95,13,0.0006,0.0003,100.0,1579.14,1397.16,554.69,47.22,521.83,0
95,14,-0.0017,-0.0003,100.0,1582.89,1393.8,554.9,47.05,523.01,0
95,15,-0.0019,0.0002,100.0,1586.3,1393.76,554.55,47.18,522.58,0
95,16,0.0014,0.0003,100.0,1592.95,1400.76,554.73,47.07,521.95,0
95,17,0.0023,-0.0003,100.0,1580.6,1397.17,554.14,47.07,522.41,0
95,18,0.0054,-0.0004,100.0,1577.97,1399.9,555.15,47.08,522.89,0
95,19,0.0037,-0.0002,100.0,1588.23,1388.48,554.69,47.11,522.89,0
95,20,0.0028,0.0002,100.0,1583.3,1395.34,554.3,47.19,522.57,0
95,21,0.0004,0.0002,100.0,1593.38,1392.33,554.81,47.21,521.96,0
95,22,0.005,-0.0001,100.0,1582.17,1391.81,554.55,47.1,522.83,0
95,23,-0.0021,0.0001,100.0,1575.04,1397.13,554.6,47.29,522.05,0
95,24,0.0035,0.0002,100.0,1585.72,1398.31,555.3,47.25,522.45,0
95,25,-0.0048,0.0004,100.0,1583.59,1397.7,554.58,47.1,522.42,0
95,26,-0.0043,-0.0003,100.0,1586.48,1396.63,554.23,47.28,522.54,0
95,27,0.0019,0.0003,100.0,1582.21,1394.01,554.42,47.06,522.1,0
95,28,-0.0005,-0.0001,100.0,1585.04,1391.76,554.49,47.29,522.26,0
95,29,-0.0007,0.0,100.0,1583.66,1398.05,554.89,47.21,522.36,0
95,30,0.0034,-0.0004,100.0,1585.64,1394.45,554.54,47.34,521.93,0
95,31,-0.0018,0.0003,100.0,1590.52,1399.81,554.52,47.22,522.17,0
95,32,-0.0039,0.0001,100.0,1582.27,1402.71,554.54,47.18,522.4,0
95,33,0.0016,-0.0004,100.0,1590.63,1399.09,554.1,47.12,521.71,0
95,34,-0.0015,-0.0,100.0,1589.0,1402.82,554.68,47.32,522.57,0
95,35,0.0015,0.0005,100.0,1584.73,1401.7,555.07,47.13,522.01,1
95,36,-0.0031,-0.0004,100.0,1590.03,1398.98,554.94,47.24,522.24,1
95,37,-0.0025,0.0002,100.0,1583.28,1402.33,554.59,47.25,522.19,1
95,38,0.0007,-0.0005,100.0,1589.11,1393.12,555.13,47.28,521.99,1
95,39,-0.0025,-0.0004,100.0,1581.66,1397.86,554.1,47.04,522.68,1
95,40,0.0024,-0.0002,100.0,1579.72,1397.73,553.96,47.18,522.31,1
95,41,0.002,-0.0003,100.0,1585.47,1404.29,554.02,47.46,522.49,1
95,42,-0.0016,-0.0001,100.0,1590.25,1397.99,553.98,47.15,522.81,1
95,43,-0.0007,-0.0004,100.0,1584.33,1399.94,554.81,47.36,523.03,1
95,44,-0.0005,-0.0004,100.0,1587.69,1397.5,553.63,47.11,522.76,1
95,45,0.0014,0.0003,100.0,1583.86,1398.33,554.78,47.13,522.71,1
95,46,-0.0013,0.0001,100.0,1577.92,1399.47,554.95,47.15,522.48,1
95,47,-0.002,-0.0003,100.0,1577.55,1399.76,554.41,47.23,522.58,1
95,48,0.0006,0.0002,100.0,1583.56,1404.86,554.71,47.28,522.04,1
95,49,0.0028,-0.0002,100.0,1586.83,1398.0,554.45,47.33,522.05,1
95,50,0.0004,-0.0005,100.0,1593.21,1391.86,554.0,47.34,522.52,1
95,51,0.0022,-0.0004,100.0,1587.91,1397.38,555.12,46.97,522.43,1
95,52,-0.0036,-0.0002,100.0,1588.23,1401.23,554.1,47.31,522.55,1
95,53,0.0037,-0.0003,100.0,1588.17,1398.24,554.53,47.23,522.42,1
95,54,-0.0044,0.0003,100.0,1587.17,1399.17,554.39,47.13,522.2,1
95,55,0.0012,-0.0005,100.0,1589.14,1393.55,554.54,47.22,522.06,1
95,56,0.002,0.0001,100.0,1579.24,1399.08,554.16,47.12,522.53,1
95,57,0.0017,0.0003,100.0,1579.12,1396.6,554.66,47.07,522.06,1
95,58,-0.001,0.0003,100.0,1589.09,1385.19,554.38,47.14,522.13,1
95,59,0.0034,0.0,100.0,1583.73,1393.7,554.01,47.23,522.68,1
95,60,0.0001,-0.0003,100.0,1587.87,1394.6,554.39,47.18,522.53,1
95,61,-0.0024,-0.0003,100.0,1587.45,1402.6,554.27,47.31,522.22,1
95,62,-0.0042,0.0002,100.0,1576.36,1399.9,554.1,47.23,522.7,1
95,63,-0.0027,-0.0002,100.0,1576.15,1399.66,554.42,47.14,522.56,1
95,64,-0.0013,0.0,100.0,1585.01,1392.21,555.06,47.08,522.29,1
95,65,0.0032,-0.0005,100.0,1582.01,1400.4,555.64,47.33,522.45,1
95,66,-0.0024,0.0002,100.0,1579.36,1399.82,555.01,47.11,522.16,1
95,67,-0.002,0.0004,100.0,1585.97,1394.71,554.25,47.24,522.17,1
95,68,-0.0013,-0.0002,100.0,1579.66,1403.48,554.44,47.21,521.9,1
95,69,0.0028,-0.0001,100.0,1581.55,1397.54,554.43,47.19,521.99,1
95,70,0.0022,0.0002,100.0,1584.75,1395.67,554.99,47.43,522.33,1
95,71,-0.0024,-0.0,100.0,1588.7,1397.86,554.85,47.03,521.92,1
95,72,-0.0006,0.0001,100.0,1582.8,1399.66,554.38,47.27,521.84,1
95,73,0.0014,0.0002,100.0,1591.38,1397.57,553.84,47.19,522.58,1
95,74,0.0023,-0.0002,100.0,1583.15,1401.99,553.85,47.24,522.74,1
95,75,0.0016,0.0003,100.0,1581.14,1400.82,554.06,47.18,522.43,1
95,76,-0.0006,-0.0001,100.0,1584.51,1392.36,554.5,47.29,522.13,1
95,77,0.0043,0.0001,100.0,1578.35,1398.83,554.46,47.21,521.97,1
95,78,0.003,-0.0003,100.0,1585.96,1392.8,554.29,47.11,522.39,1
95,79,0.0024,0.0,100.0,1586.93,1397.07,553.84,47.23,522.22,1
95,80,-0.0013,0.0003,100.0,1583.86,1392.35,553.8,47.3,522.18,1
95,81,-0.0017,0.0002,100.0,1584.35,1394.84,554.74,47.43,522.08,1
95,82,-0.0024,-0.0003,100.0,1584.75,1394.62,553.72,47.08,521.88,1
95,83,-0.0004,0.0004,100.0,1583.52,1408.22,554.99,47.27,522.57,1
95,84,0.0004,0.0003,100.0,1591.9,1397.98,554.66,47.23,522.51,1
95,85,-0.0019,0.0003,100.0,1581.22,1400.16,554.8,47.18,522.46,1
95,86,0.0005,-0.0001,100.0,1580.64,1397.34,554.18,47.45,521.9,1
95,87,0.0031,-0.0001,100.0,1591.11,1397.78,554.02,47.16,522.48,1
95,88,0.0005,-0.0003,100.0,1580.42,1398.26,554.11,47.11,521.8,1
95,89,0.0026,-0.0001,100.0,1587.62,1393.99,553.6,47.4,521.92,1
95,90,0.0003,0.0004,100.0,1588.46,1406.19,554.23,47.09,522.45,1
95,91,-0.0015,0.0003,100.0,1583.01,1394.44,554.71,47.28,522.81,1
95,92,-0.0045,0.0001,100.0,1582.87,1397.31,553.39,47.12,522.24,1
95,93,0.0008,0.0003,100.0,1589.76,1407.41,554.41,47.1,522.37,1
95,94,-0.0016,0.0001,100.0,1581.77,1396.4,553.69,47.08,522.24,1
95,95,-0.0013,0.0002,100.0,1592.95,1395.68,554.49,47.13,522.64,1
95,96,0.0,-0.0002,100.0,1591.09,1404.42,554.32,47.16,522.4,1
95,97,-0.0014,-0.0003,100.0,1590.79,1392.48,554.74,47.14,522.21,1
95,98,-0.0013,0.0005,100.0,1583.36,1400.98,554.37,47.24,522.59,1
